run_id,event_index,workload_id,backend_id,repetition,seed,latency_ms,status,error_code,artefact_bytes,receipt_bytes,started_ns,ended_ns
W3-A2-merkle-R01,25,W3,A2-merkle,1,20260001,0.265149,ok,,1025,660,698261425929,698261691078
W3-A2-merkle-R01,26,W3,A2-merkle,1,20260001,0.262756,ok,,1023,660,698261784179,698262046935
W3-A2-merkle-R01,27,W3,A2-merkle,1,20260001,0.264929,ok,,1023,660,698262149880,698262414809
W3-A2-merkle-R01,28,W3,A2-merkle,1,20260001,0.284820,ok,,1023,660,698262511995,698262796815
W3-A2-merkle-R02,0,W3,A2-merkle,2,20260002,0.082374,ok,,1025,600,698262961974,698263044348
W3-A2-merkle-R02,1,W3,A2-merkle,2,20260002,0.094463,ok,,1023,658,698263146912,698263241375
W3-A2-merkle-R02,2,W3,A2-merkle,2,20260002,0.098559,ok,,1023,658,698263344700,698263443259
W3-A2-merkle-R02,3,W3,A2-merkle,2,20260002,0.113992,ok,,1023,658,698263535488,698263649480
W3-A2-merkle-R02,4,W3,A2-merkle,2,20260002,0.105199,ok,,1023,658,698263751363,698263856562
W3-A2-merkle-R02,5,W3,A2-merkle,2,20260002,0.110527,ok,,1025,658,698263947198,698264057725
W3-A2-merkle-R02,6,W3,A2-merkle,2,20260002,0.155184,ok,,1023,658,698264149103,698264304287
W3-A2-merkle-R02,7,W3,A2-merkle,2,20260002,0.128734,ok,,1023,658,698264416195,698264544929
W3-A2-merkle-R02,8,W3,A2-merkle,2,20260002,0.141504,ok,,1023,658,698264638530,698264780034
W3-A2-merkle-R02,9,W3,A2-merkle,2,20260002,0.156866,ok,,1023,659,698264883710,698265040576
W3-A2-merkle-R02,10,W3,A2-merkle,2,20260002,0.141463,ok,,1025,660,698265133196,698265274659
W3-A2-merkle-R02,11,W3,A2-merkle,2,20260002,0.166290,ok,,1023,660,698265364034,698265530324
W3-A2-merkle-R02,12,W3,A2-merkle,2,20260002,0.173221,ok,,1023,660,698265625728,698265798949
W3-A2-merkle-R02,13,W3,A2-merkle,2,20260002,0.164789,ok,,1023,660,698265899220,698266064009
W3-A2-merkle-R02,14,W3,A2-merkle,2,20260002,0.165680,ok,,1023,660,698266156698,698266322378
W3-A2-merkle-R02,15,W3,A2-merkle,2,20260002,0.193221,ok,,1025,660,698266415278,698266608499
W3-A2-merkle-R02,16,W3,A2-merkle,2,20260002,0.171288,ok,,1023,660,698266713838,698266885126
W3-A2-merkle-R02,17,W3,A2-merkle,2,20260002,0.191649,ok,,1023,660,698266989093,698267180742
W3-A2-merkle-R02,18,W3,A2-merkle,2,20260002,0.194333,ok,,1023,660,698267277137,698267471470
W3-A2-merkle-R02,19,W3,A2-merkle,2,20260002,0.219090,ok,,1023,660,698267562297,698267781387
W3-A2-merkle-R02,20,W3,A2-merkle,2,20260002,0.236957,ok,,1025,660,698267885033,698268121990
W3-A2-merkle-R02,21,W3,A2-merkle,2,20260002,0.234514,ok,,1023,660,698268214870,698268449384
W3-A2-merkle-R02,22,W3,A2-merkle,2,20260002,0.247073,ok,,1023,660,698268546079,698268793152
W3-A2-merkle-R02,23,W3,A2-merkle,2,20260002,0.256997,ok,,1023,660,698268892201,698269149198
W3-A2-merkle-R02,24,W3,A2-merkle,2,20260002,0.242285,ok,,1023,660,698269248278,698269490563
W3-A2-merkle-R02,25,W3,A2-merkle,2,20260002,0.257068,ok,,1025,660,698269581119,698269838187
W3-A2-merkle-R02,26,W3,A2-merkle,2,20260002,0.273733,ok,,1023,660,698269931497,698270205230
W3-A2-merkle-R02,27,W3,A2-merkle,2,20260002,0.252280,ok,,1023,660,698270297980,698270550260
W3-A2-merkle-R02,28,W3,A2-merkle,2,20260002,0.274103,ok,,1023,660,698270650291,698270924394
W4-A1-memory-R01,0,W4,A1-memory,1,20260001,0.082585,ok,,1025,433,698271099968,698271182553
W4-A1-memory-R01,1,W4,A1-memory,1,20260001,0.075184,ok,,1023,433,698271273880,698271349064
W4-A1-memory-R01,2,W4,A1-memory,1,20260001,0.069865,ok,,1023,433,698271422805,698271492670
W4-A1-memory-R01,3,W4,A1-memory,1,20260001,0.069385,ok,,1023,433,698271564188,698271633573
W4-A1-memory-R01,4,W4,A1-memory,1,20260001,0.070586,ok,,1023,433,698271705481,698271776067
W4-A1-memory-R01,5,W4,A1-memory,1,20260001,0.084627,ok,,1025,433,698271854606,698271939233
W4-A1-memory-R01,6,W4,A1-memory,1,20260001,0.069605,ok,,1023,433,698272012684,698272082289
W4-A1-memory-R01,7,W4,A1-memory,1,20260001,0.074172,ok,,1023,433,698272166205,698272240377
W4-A1-memory-R01,8,W4,A1-memory,1,20260001,0.075013,ok,,1023,433,698272344784,698272419797
W4-A1-memory-R01,9,W4,A1-memory,1,20260001,0.068974,ok,,1023,433,698272495722,698272564696
W4-A1-memory-R01,10,W4,A1-memory,1,20260001,0.069745,ok,,1025,433,698272636344,698272706089
W4-A1-memory-R01,11,W4,A1-memory,1,20260001,0.067632,ok,,1023,433,698272777176,698272844808
W4-A1-memory-R01,12,W4,A1-memory,1,20260001,0.087822,ok,,1023,433,698272916206,698273004028
W4-A1-memory-R01,13,W4,A1-memory,1,20260001,0.068784,ok,,1023,433,698273075746,698273144530
W4-A1-memory-R01,14,W4,A1-memory,1,20260001,0.072219,ok,,1023,433,698273222988,698273295207
W4-A1-memory-R01,15,W4,A1-memory,1,20260001,0.071418,ok,,1025,433,698273380866,698273452284
W4-A1-memory-R01,16,W4,A1-memory,1,20260001,0.069224,ok,,1023,433,698273524082,698273593306
W4-A1-memory-R01,17,W4,A1-memory,1,20260001,0.068703,ok,,1023,433,698273664103,698273732806
W4-A1-memory-R01,18,W4,A1-memory,1,20260001,0.075343,ok,,1023,433,698273810834,698273886177
W4-A1-memory-R01,19,W4,A1-memory,1,20260001,0.086320,ok,,1023,433,698273958456,698274044776
W4-A1-memory-R01,20,W4,A1-memory,1,20260001,0.073601,ok,,1025,433,698274122974,698274196575
W4-A1-memory-R01,21,W4,A1-memory,1,20260001,0.074072,ok,,1023,433,698274278619,698274352691
W4-A1-memory-R01,22,W4,A1-memory,1,20260001,0.079169,ok,,1023,433,698274434334,698274513503
W4-A1-memory-R01,23,W4,A1-memory,1,20260001,0.071588,ok,,1023,433,698274586673,698274658261
W4-A1-memory-R01,24,W4,A1-memory,1,20260001,0.069585,ok,,1023,433,698274730620,698274800205
W4-A1-memory-R01,25,W4,A1-memory,1,20260001,0.068443,ok,,1025,433,698274871282,698274939725
W4-A1-memory-R01,26,W4,A1-memory,1,20260001,0.093220,ok,,1023,433,698275009781,698275103001
W4-A1-memory-R01,27,W4,A1-memory,1,20260001,0.072619,ok,,1023,433,698275182752,698275255371
W4-A1-memory-R01,28,W4,A1-memory,1,20260001,0.076635,ok,,1023,433,698275338026,698275414661
W4-A1-memory-R01,29,W4,A1-memory,1,20260001,0.073351,ok,,1023,433,698275497656,698275571007
W4-A1-memory-R01,30,W4,A1-memory,1,20260001,0.069535,ok,,1025,433,698275643185,698275712720
W4-A1-memory-R01,31,W4,A1-memory,1,20260001,0.068954,ok,,1023,433,698275784218,698275853172
W4-A1-memory-R01,32,W4,A1-memory,1,20260001,0.070046,ok,,1023,433,698275924269,698275994315
W4-A1-memory-R01,33,W4,A1-memory,1,20260001,0.068463,ok,,1023,433,698276065462,698276133925
W4-A1-memory-R01,34,W4,A1-memory,1,20260001,0.088814,ok,,1023,433,698276219925,698276308739
W4-A1-memory-R01,35,W4,A1-memory,1,20260001,0.085048,ok,,1025,433,698276386055,698276471103
W4-A1-memory-R01,36,W4,A1-memory,1,20260001,0.086109,ok,,1023,433,698276554299,698276640408
W4-A1-memory-R01,37,W4,A1-memory,1,20260001,0.069184,ok,,1023,433,698276713729,698276782913
W4-A1-memory-R01,38,W4,A1-memory,1,20260001,0.068373,ok,,1023,433,698276860280,698276928653
W4-A1-memory-R01,39,W4,A1-memory,1,20260001,0.067702,ok,,1023,433,698276998738,698277066440
W4-A1-memory-R01,40,W4,A1-memory,1,20260001,0.068062,ok,,1025,433,698277136997,698277205059
W4-A1-memory-R01,41,W4,A1-memory,1,20260001,0.072749,ok,,1023,433,698277290208,698277362957
W4-A1-memory-R01,42,W4,A1-memory,1,20260001,0.084377,ok,,1023,433,698277434095,698277518472
W4-A1-memory-R01,43,W4,A1-memory,1,20260001,0.073491,ok,,1023,433,698277601677,698277675168
W4-A1-memory-R01,44,W4,A1-memory,1,20260001,0.068754,ok,,1023,433,698277746265,698277815019
W4-A1-memory-R01,45,W4,A1-memory,1,20260001,0.069645,ok,,1025,433,698277886106,698277955751
W4-A1-memory-R01,46,W4,A1-memory,1,20260001,0.068172,ok,,1023,433,698278026037,698278094209
W4-A1-memory-R01,47,W4,A1-memory,1,20260001,0.067492,ok,,1023,433,698278163824,698278231316
W4-A1-memory-R01,48,W4,A1-memory,1,20260001,0.073711,ok,,1023,433,698278319299,698278393010
W4-A1-memory-R01,49,W4,A1-memory,1,20260001,0.080221,ok,,1023,433,698278465178,698278545399
W4-A1-memory-R01,50,W4,A1-memory,1,20260001,0.097457,ok,,1025,433,698278621214,698278718671
W4-A1-memory-R02,0,W4,A1-memory,2,20260002,0.071037,ok,,1025,433,698278847435,698278918472
W4-A1-memory-R02,1,W4,A1-memory,2,20260002,0.071498,ok,,1023,433,698278992453,698279063951
W4-A1-memory-R02,2,W4,A1-memory,2,20260002,0.071147,ok,,1023,433,698279138363,698279209510
W4-A1-memory-R02,3,W4,A1-memory,2,20260002,0.085869,ok,,1023,433,698279280698,698279366567
W4-A1-memory-R02,4,W4,A1-memory,2,20260002,0.073471,ok,,1023,433,698279445746,698279519217
W4-A1-memory-R02,5,W4,A1-memory,2,20260002,0.076576,ok,,1025,433,698279609042,698279685618
W4-A1-memory-R02,6,W4,A1-memory,2,20260002,0.072859,ok,,1023,433,698279772359,698279845218
W4-A1-memory-R02,7,W4,A1-memory,2,20260002,0.069685,ok,,1023,433,698279918108,698279987793
W4-A1-memory-R02,8,W4,A1-memory,2,20260002,0.069014,ok,,1023,433,698280061154,698280130168
W4-A1-memory-R02,9,W4,A1-memory,2,20260002,0.079710,ok,,1023,433,698280202497,698280282207
W4-A1-memory-R02,10,W4,A1-memory,2,20260002,0.081603,ok,,1025,433,698280354296,698280435899
W4-A1-memory-R02,11,W4,A1-memory,2,20260002,0.073531,ok,,1023,433,698280512384,698280585915
W4-A1-memory-R02,12,W4,A1-memory,2,20260002,0.074552,ok,,1023,433,698280667558,698280742110
W4-A1-memory-R02,13,W4,A1-memory,2,20260002,0.072700,ok,,1023,433,698280827108,698280899808
W4-A1-memory-R02,14,W4,A1-memory,2,20260002,0.069205,ok,,1023,433,698280982552,698281051757
W4-A1-memory-R02,15,W4,A1-memory,2,20260002,0.068784,ok,,1025,433,698281127000,698281195784
W4-A1-memory-R02,16,W4,A1-memory,2,20260002,0.069325,ok,,1023,433,698281267241,698281336566
W4-A1-memory-R02,17,W4,A1-memory,2,20260002,0.082314,ok,,1023,433,698281407393,698281489707
W4-A1-memory-R02,18,W4,A1-memory,2,20260002,0.073230,ok,,1023,433,698281570148,698281643378
W4-A1-memory-R02,19,W4,A1-memory,2,20260002,0.074332,ok,,1023,433,698281724310,698281798642
W4-A1-memory-R02,20,W4,A1-memory,2,20260002,0.073641,ok,,1025,433,698281883430,698281957071
W4-A1-memory-R02,21,W4,A1-memory,2,20260002,0.070766,ok,,1023,433,698282029881,698282100647
W4-A1-memory-R02,22,W4,A1-memory,2,20260002,0.074212,ok,,1023,433,698282171374,698282245586
W4-A1-memory-R02,23,W4,A1-memory,2,20260002,0.069355,ok,,1023,433,698282316863,698282386218
W4-A1-memory-R02,24,W4,A1-memory,2,20260002,0.068293,ok,,1023,433,698282456674,698282524967
W4-A1-memory-R02,25,W4,A1-memory,2,20260002,0.073491,ok,,1025,433,698282614452,698282687943
W4-A1-memory-R02,26,W4,A1-memory,2,20260002,0.085048,ok,,1023,433,698282759410,698282844458
W4-A1-memory-R02,27,W4,A1-memory,2,20260002,0.075063,ok,,1023,433,698282926622,698283001685
W4-A1-memory-R02,28,W4,A1-memory,2,20260002,0.068613,ok,,1023,433,698283073464,698283142077
W4-A1-memory-R02,29,W4,A1-memory,2,20260002,0.075173,ok,,1023,433,698283212393,698283287566
W4-A1-memory-R02,30,W4,A1-memory,2,20260002,0.068443,ok,,1025,433,698283358764,698283427207
W4-A1-memory-R02,31,W4,A1-memory,2,20260002,0.068203,ok,,1023,433,698283498274,698283566477
W4-A1-memory-R02,32,W4,A1-memory,2,20260002,0.074222,ok,,1023,433,698283649452,698283723674
W4-A1-memory-R02,33,W4,A1-memory,2,20260002,0.077026,ok,,1023,433,698283794460,698283871486
W4-A1-memory-R02,34,W4,A1-memory,2,20260002,0.094292,ok,,1023,433,698283944827,698284039119
W4-A1-memory-R02,35,W4,A1-memory,2,20260002,0.079790,ok,,1025,433,698284135995,698284215785
W4-A1-memory-R02,36,W4,A1-memory,2,20260002,0.071778,ok,,1023,433,698284303317,698284375095
W4-A1-memory-R02,37,W4,A1-memory,2,20260002,0.077457,ok,,1023,433,698284446172,698284523629
W4-A1-memory-R02,38,W4,A1-memory,2,20260002,0.069184,ok,,1023,433,698284594346,698284663530
W4-A1-memory-R02,39,W4,A1-memory,2,20260002,0.077938,ok,,1023,433,698284747967,698284825905
W4-A1-memory-R02,40,W4,A1-memory,2,20260002,0.080732,ok,,1025,433,698284903301,698284984033
W4-A1-memory-R02,41,W4,A1-memory,2,20260002,0.086641,ok,,1023,433,698285066287,698285152928
W4-A1-memory-R02,42,W4,A1-memory,2,20260002,0.073561,ok,,1023,433,698285237104,698285310665
W4-A1-memory-R02,43,W4,A1-memory,2,20260002,0.068443,ok,,1023,433,698285381833,698285450276
W4-A1-memory-R02,44,W4,A1-memory,2,20260002,0.068133,ok,,1023,433,698285521653,698285589786
W4-A1-memory-R02,45,W4,A1-memory,2,20260002,0.069254,ok,,1025,433,698285666872,698285736126
W4-A1-memory-R02,46,W4,A1-memory,2,20260002,0.067582,ok,,1023,433,698285806222,698285873804
W4-A1-memory-R02,47,W4,A1-memory,2,20260002,0.083446,ok,,1023,433,698285943599,698286027045
W4-A1-memory-R02,48,W4,A1-memory,2,20260002,0.094002,ok,,1023,433,698286098873,698286192875
W4-A1-memory-R02,49,W4,A1-memory,2,20260002,0.070596,ok,,1023,433,698286265334,698286335930
W4-A1-memory-R02,50,W4,A1-memory,2,20260002,0.067011,ok,,1025,433,698286405776,698286472787
W4-A2-merkle-R01,0,W4,A2-merkle,1,20260001,0.082684,ok,,1025,600,698286596764,698286679448
W4-A2-merkle-R01,1,W4,A2-merkle,1,20260001,0.091207,ok,,1023,658,698286768803,698286860010
W4-A2-merkle-R01,2,W4,A2-merkle,1,20260001,0.101693,ok,,1023,658,698286951388,698287053081
W4-A2-merkle-R01,3,W4,A2-merkle,1,20260001,0.120271,ok,,1023,658,698287158100,698287278371
W4-A2-merkle-R01,4,W4,A2-merkle,1,20260001,0.099050,ok,,1023,658,698287371691,698287470741
W4-A2-merkle-R01,5,W4,A2-merkle,1,20260001,0.112950,ok,,1025,658,698287557261,698287670211
W4-A2-merkle-R01,6,W4,A2-merkle,1,20260001,0.131168,ok,,1023,658,698287767147,698287898315
W4-A2-merkle-R01,7,W4,A2-merkle,1,20260001,0.134032,ok,,1023,658,698287991766,698288125798
W4-A2-merkle-R01,8,W4,A2-merkle,1,20260001,0.145059,ok,,1023,658,698288227982,698288373041
W4-A2-merkle-R01,9,W4,A2-merkle,1,20260001,0.143617,ok,,1023,659,698288461213,698288604830
W4-A2-merkle-R01,10,W4,A2-merkle,1,20260001,0.141032,ok,,1025,660,698288694866,698288835898
W4-A2-merkle-R01,11,W4,A2-merkle,1,20260001,0.146321,ok,,1023,660,698288924802,698289071123
W4-A2-merkle-R01,12,W4,A2-merkle,1,20260001,0.180442,ok,,1023,660,698289169411,698289349853
W4-A2-merkle-R01,13,W4,A2-merkle,1,20260001,0.163466,ok,,1023,660,698289446318,698289609784
W4-A2-merkle-R01,14,W4,A2-merkle,1,20260001,0.174493,ok,,1023,660,698289702975,698289877468
W4-A2-merkle-R01,15,W4,A2-merkle,1,20260001,0.175174,ok,,1025,660,698289976327,698290151501
W4-A2-merkle-R01,16,W4,A2-merkle,1,20260001,0.173582,ok,,1023,660,698290265963,698290439545
W4-A2-merkle-R01,17,W4,A2-merkle,1,20260001,0.187312,ok,,1023,660,698290533086,698290720398
W4-A2-merkle-R01,18,W4,A2-merkle,1,20260001,0.192360,ok,,1023,660,698290810744,698291003104
W4-A2-merkle-R01,19,W4,A2-merkle,1,20260001,0.200753,ok,,1023,660,698291091217,698291291970
W4-A2-merkle-R01,20,W4,A2-merkle,1,20260001,0.233112,ok,,1025,660,698291399181,698291632293
W4-A2-merkle-R01,21,W4,A2-merkle,1,20260001,0.221604,ok,,1023,660,698291727025,698291948629
W4-A2-merkle-R01,22,W4,A2-merkle,1,20260001,0.232771,ok,,1023,660,698292043232,698292276003
W4-A2-merkle-R01,23,W4,A2-merkle,1,20260001,0.248885,ok,,1023,660,698292381542,698292630427
W4-A2-merkle-R01,24,W4,A2-merkle,1,20260001,0.236165,ok,,1023,660,698292729717,698292965882
W4-A2-merkle-R01,25,W4,A2-merkle,1,20260001,0.235345,ok,,1025,660,698293055147,698293290492
W4-A2-merkle-R01,26,W4,A2-merkle,1,20260001,0.271600,ok,,1023,660,698293382430,698293654030
W4-A2-merkle-R01,27,W4,A2-merkle,1,20260001,0.254564,ok,,1023,660,698293747450,698294002014
W4-A2-merkle-R01,28,W4,A2-merkle,1,20260001,0.253462,ok,,1023,660,698294096366,698294349828
W4-A2-merkle-R01,29,W4,A2-merkle,1,20260001,0.340323,ok,,1023,660,698294444070,698294784393
W4-A2-merkle-R01,30,W4,A2-merkle,1,20260001,0.269596,ok,,1025,660,698294892206,698295161802
W4-A2-merkle-R01,31,W4,A2-merkle,1,20260001,0.325190,ok,,1023,660,698295266640,698295591830
W4-A2-merkle-R01,32,W4,A2-merkle,1,20260001,0.224638,ok,,1023,660,698295712282,698295936920
W4-A2-merkle-R01,33,W4,A2-merkle,1,20260001,0.320823,ok,,1023,660,698296027036,698296347859
W4-A2-merkle-R01,34,W4,A2-merkle,1,20260001,0.349838,ok,,1023,660,698296441450,698296791288
W4-A2-merkle-R01,35,W4,A2-merkle,1,20260001,0.310809,ok,,1025,660,698296891789,698297202598
W4-A2-merkle-R01,36,W4,A2-merkle,1,20260001,0.325030,ok,,1023,660,698297298222,698297623252
W4-A2-merkle-R01,37,W4,A2-merkle,1,20260001,0.332802,ok,,1023,660,698297733968,698298066770
W4-A2-merkle-R01,38,W4,A2-merkle,1,20260001,0.324339,ok,,1023,660,698298162664,698298487003
W4-A2-merkle-R01,39,W4,A2-merkle,1,20260001,0.372331,ok,,1023,660,698298578301,698298950632
W4-A2-merkle-R01,40,W4,A2-merkle,1,20260001,0.333312,ok,,1025,660,698299048630,698299381942
W4-A2-merkle-R01,41,W4,A2-merkle,1,20260001,0.363388,ok,,1023,660,698299477105,698299840493
W4-A2-merkle-R01,42,W4,A2-merkle,1,20260001,0.362897,ok,,1023,660,698299957179,698300320076
W4-A2-merkle-R01,43,W4,A2-merkle,1,20260001,0.362005,ok,,1023,660,698300420848,698300782853
W4-A2-merkle-R01,44,W4,A2-merkle,1,20260001,0.390659,ok,,1023,660,698300916725,698301307384
W4-A2-merkle-R01,45,W4,A2-merkle,1,20260001,0.368346,ok,,1025,660,698301409938,698301778284
W4-A2-merkle-R01,46,W4,A2-merkle,1,20260001,0.399312,ok,,1023,660,698301892856,698302292168
W4-A2-merkle-R01,47,W4,A2-merkle,1,20260001,0.370078,ok,,1023,660,698302393841,698302763919
W4-A2-merkle-R01,48,W4,A2-merkle,1,20260001,0.429187,ok,,1023,660,698302863038,698303292225
W4-A2-merkle-R01,49,W4,A2-merkle,1,20260001,0.387705,ok,,1023,660,698303394409,698303782114
W4-A2-merkle-R01,50,W4,A2-merkle,1,20260001,0.455006,ok,,1025,660,698303877297,698304332303
W4-A2-merkle-R02,0,W4,A2-merkle,2,20260002,0.083466,ok,,1025,600,698304511883,698304595349
W4-A2-merkle-R02,1,W4,A2-merkle,2,20260002,0.089085,ok,,1023,658,698304685074,698304774159
W4-A2-merkle-R02,2,W4,A2-merkle,2,20260002,0.092550,ok,,1023,658,698304865386,698304957936
W4-A2-merkle-R02,3,W4,A2-merkle,2,20260002,0.122044,ok,,1023,658,698305058838,698305180882
W4-A2-merkle-R02,4,W4,A2-merkle,2,20260002,0.124107,ok,,1023,658,698305293241,698305417348
W4-A2-merkle-R02,5,W4,A2-merkle,2,20260002,0.116465,ok,,1025,658,698305524590,698305641055
W4-A2-merkle-R02,6,W4,A2-merkle,2,20260002,0.156977,ok,,1023,658,698305740675,698305897652
W4-A2-merkle-R02,7,W4,A2-merkle,2,20260002,0.135304,ok,,1023,658,698306015109,698306150413
W4-A2-merkle-R02,8,W4,A2-merkle,2,20260002,0.137367,ok,,1023,658,698306265006,698306402373
W4-A2-merkle-R02,9,W4,A2-merkle,2,20260002,0.137157,ok,,1023,659,698306491547,698306628704
W4-A2-merkle-R02,10,W4,A2-merkle,2,20260002,0.141093,ok,,1025,660,698306717868,698306858961
W4-A2-merkle-R02,11,W4,A2-merkle,2,20260002,0.152530,ok,,1023,660,698306966903,698307119433
W4-A2-merkle-R02,12,W4,A2-merkle,2,20260002,0.186842,ok,,1023,660,698307219474,698307406316
W4-A2-merkle-R02,13,W4,A2-merkle,2,20260002,0.162205,ok,,1023,660,698307503011,698307665216
W4-A2-merkle-R02,14,W4,A2-merkle,2,20260002,0.167061,ok,,1023,660,698307759328,698307926389
W4-A2-merkle-R02,15,W4,A2-merkle,2,20260002,0.174243,ok,,1025,660,698308034903,698308209146
W4-A2-merkle-R02,16,W4,A2-merkle,2,20260002,0.176166,ok,,1023,660,698308331760,698308507926
W4-A2-merkle-R02,17,W4,A2-merkle,2,20260002,0.187243,ok,,1023,660,698308597911,698308785154
W4-A2-merkle-R02,18,W4,A2-merkle,2,20260002,0.213201,ok,,1023,660,698308881339,698309094540
W4-A2-merkle-R02,19,W4,A2-merkle,2,20260002,0.215405,ok,,1023,660,698309185086,698309400491
W4-A2-merkle-R02,20,W4,A2-merkle,2,20260002,0.216416,ok,,1025,660,698309511809,698309728225
W4-A2-merkle-R02,21,W4,A2-merkle,2,20260002,0.217638,ok,,1023,660,698309819873,698310037511
W4-A2-merkle-R02,22,W4,A2-merkle,2,20260002,0.223957,ok,,1023,660,698310148749,698310372706
W4-A2-merkle-R02,23,W4,A2-merkle,2,20260002,0.246551,ok,,1023,660,698310497074,698310743625
W4-A2-merkle-R02,24,W4,A2-merkle,2,20260002,0.239842,ok,,1023,660,698310845699,698311085541
W4-A2-merkle-R02,25,W4,A2-merkle,2,20260002,0.243557,ok,,1025,660,698311188896,698311432453
W4-A2-merkle-R02,26,W4,A2-merkle,2,20260002,0.269926,ok,,1023,660,698311554017,698311823943
W4-A2-merkle-R02,27,W4,A2-merkle,2,20260002,0.249917,ok,,1023,660,698311920649,698312170566
W4-A2-merkle-R02,28,W4,A2-merkle,2,20260002,0.270197,ok,,1023,660,698312290837,698312561034
W4-A2-merkle-R02,29,W4,A2-merkle,2,20260002,0.274954,ok,,1023,660,698312684360,698312959314
W4-A2-merkle-R02,30,W4,A2-merkle,2,20260002,0.279070,ok,,1025,660,698313058334,698313337404
W4-A2-merkle-R02,31,W4,A2-merkle,2,20260002,0.302006,ok,,1023,660,698313435642,698313737648
W4-A2-merkle-R02,32,W4,A2-merkle,2,20260002,0.217879,ok,,1023,660,698313854333,698314072212
W4-A2-merkle-R02,33,W4,A2-merkle,2,20260002,0.330328,ok,,1023,660,698314158902,698314489230
W4-A2-merkle-R02,34,W4,A2-merkle,2,20260002,0.342466,ok,,1023,660,698314584784,698314927250
W4-A2-merkle-R02,35,W4,A2-merkle,2,20260002,0.300192,ok,,1025,660,698315021162,698315321354
W4-A2-merkle-R02,36,W4,A2-merkle,2,20260002,0.344109,ok,,1023,660,698315414775,698315758884
W4-A2-merkle-R02,37,W4,A2-merkle,2,20260002,0.335696,ok,,1023,660,698315873126,698316208822
W4-A2-merkle-R02,38,W4,A2-merkle,2,20260002,0.337228,ok,,1023,660,698316313279,698316650507
W4-A2-merkle-R02,39,W4,A2-merkle,2,20260002,0.372993,ok,,1023,660,698316744038,698317117031
W4-A2-merkle-R02,40,W4,A2-merkle,2,20260002,0.335605,ok,,1025,660,698317215930,698317551535
W4-A2-merkle-R02,41,W4,A2-merkle,2,20260002,0.379502,ok,,1023,660,698317662042,698318041544
W4-A2-merkle-R02,42,W4,A2-merkle,2,20260002,0.345631,ok,,1023,660,698318144209,698318489840
W4-A2-merkle-R02,43,W4,A2-merkle,2,20260002,0.380253,ok,,1023,660,698318581848,698318962101
W4-A2-merkle-R02,44,W4,A2-merkle,2,20260002,0.366662,ok,,1023,660,698319096514,698319463176
W4-A2-merkle-R02,45,W4,A2-merkle,2,20260002,0.388936,ok,,1025,660,698319564599,698319953535
W4-A2-merkle-R02,46,W4,A2-merkle,2,20260002,0.404139,ok,,1023,660,698320062690,698320466829
W4-A2-merkle-R02,47,W4,A2-merkle,2,20260002,0.389227,ok,,1023,660,698320569644,698320958871
W4-A2-merkle-R02,48,W4,A2-merkle,2,20260002,0.401715,ok,,1023,660,698321061115,698321462830
W4-A2-merkle-R02,49,W4,A2-merkle,2,20260002,0.405101,ok,,1023,660,698321555850,698321960951
W4-A2-merkle-R02,50,W4,A2-merkle,2,20260002,0.437128,ok,,1025,660,698322057607,698322494735
W5-A1-memory-R01,0,W5,A1-memory,1,20260001,0.077807,ok,,1025,433,698322674346,698322752153
W5-A1-memory-R01,1,W5,A1-memory,1,20260001,0.071438,ok,,1023,433,698322828899,698322900337
W5-A1-memory-R01,2,W5,A1-memory,1,20260001,0.076736,ok,,1023,433,698322992125,698323068861
W5-A1-memory-R01,3,W5,A1-memory,1,20260001,0.069084,ok,,1023,433,698323143403,698323212487
W5-A1-memory-R01,4,W5,A1-memory,1,20260001,0.086761,ok,,1023,433,698323321331,698323408092
W5-A1-memory-R01,5,W5,A1-memory,1,20260001,0.071227,ok,,1025,433,698323482965,698323554192
W5-A1-memory-R01,6,W5,A1-memory,1,20260001,0.071968,ok,,1023,433,698323627072,698323699040
W5-A1-memory-R01,7,W5,A1-memory,1,20260001,0.068513,ok,,1023,433,698323770949,698323839462
W5-A1-memory-R01,8,W5,A1-memory,1,20260001,0.069524,ok,,1023,433,698323910319,698323979843
W5-A1-memory-R01,9,W5,A1-memory,1,20260001,0.071618,ok,,1023,433,698324066835,698324138453
W5-A1-memory-R01,10,W5,A1-memory,1,20260001,0.078809,ok,,1025,433,698324210962,698324289771
W5-A1-memory-R01,11,W5,A1-memory,1,20260001,0.082424,ok,,1023,433,698324361769,698324444193
W5-A1-memory-R01,12,W5,A1-memory,1,20260001,0.070146,ok,,1023,433,698324517233,698324587379
W5-A1-memory-R01,13,W5,A1-memory,1,20260001,0.068443,ok,,1023,433,698324657645,698324726088
W5-A1-memory-R01,14,W5,A1-memory,1,20260001,0.067261,ok,,1023,433,698324795613,698324862874
W5-A1-memory-R01,15,W5,A1-memory,1,20260001,0.070616,ok,,1025,433,698324932980,698325003596
W5-A1-memory-R01,16,W5,A1-memory,1,20260001,0.076054,ok,,1023,433,698325084739,698325160793
W5-A1-memory-R01,17,W5,A1-memory,1,20260001,0.071348,ok,,1023,433,698325235155,698325306503
W5-A1-memory-R01,18,W5,A1-memory,1,20260001,0.073521,ok,,1023,433,698325378191,698325451712
W5-A1-memory-R01,19,W5,A1-memory,1,20260001,0.087752,ok,,1023,433,698325534196,698325621948
